code,CoName,S17Nm,S33Nm,ScaleCat,MktNm,MrgnNm
75505,ゼンショーホールディングス（優先株式）,小売,小売業,-,プライム,信用
7551,ウェッズ,自動車・輸送機,輸送用機器,-,スタンダード,貸借
7552,ハピネット,商社・卸売,卸売業,TOPIX Small 1,プライム,貸借
7554,幸楽苑,小売,小売業,TOPIX Small 2,プライム,貸借
7555,大田花き,商社・卸売,卸売業,-,スタンダード,信用
7561,ハークスレイホールディングス,小売,小売業,-,スタンダード,貸借
7562,安楽亭,小売,小売業,-,スタンダード,信用
7564,ワークマン,小売,小売業,-,スタンダード,貸借
7565,萬世電機,商社・卸売,卸売業,-,スタンダード,信用
7567,栄電子,商社・卸売,卸売業,-,スタンダード,信用
7570,橋本総業ホールディングス,商社・卸売,卸売業,TOPIX Small 2,スタンダード,貸借
7571,ヤマノホールディングス,小売,小売業,-,スタンダード,貸借
7575,日本ライフライン,商社・卸売,卸売業,TOPIX Small 1,プライム,貸借
7578,ニチリョク,小売,小売業,-,スタンダード,信用
7581,サイゼリヤ,小売,小売業,TOPIX Small 1,プライム,貸借
7585,かんなん丸,小売,小売業,-,スタンダード,信用
7590,タカショー,商社・卸売,卸売業,TOPIX Small 2,スタンダード,信用
7593,ＶＴホールディングス,小売,小売業,TOPIX Small 1,プライム,貸借
7595,アルゴグラフィックス,情報通信・サービスその他,情報･通信業,TOPIX Small 1,プライム,貸借
7596,魚力,小売,小売業,TOPIX Small 2,プライム,信用
7599,ＩＤＯＭ,商社・卸売,卸売業,TOPIX Small 1,プライム,貸借
7600,日本エム・ディ・エム,電機・精密,精密機器,TOPIX Small 2,プライム,貸借
7601,ポプラ,小売,小売業,-,スタンダード,信用
7602,レダックス,商社・卸売,卸売業,-,スタンダード,貸借
7603,ジーイエット,小売,小売業,-,スタンダード,貸借
7604,梅の花グループ,小売,小売業,-,スタンダード,信用
7606,ユナイテッドアローズ,小売,小売業,TOPIX Small 1,プライム,貸借
7607,進和,商社・卸売,卸売業,TOPIX Small 2,プライム,貸借
7608,エスケイジャパン,商社・卸売,卸売業,-,スタンダード,貸借
7609,ダイトロン,商社・卸売,卸売業,TOPIX Small 2,プライム,貸借
7610,テイツー,小売,小売業,-,スタンダード,貸借
7611,ハイデイ日高,小売,小売業,TOPIX Small 1,プライム,貸借
7613,シークス,商社・卸売,卸売業,TOPIX Small 1,プライム,貸借
7614,オーエムツーネットワーク,小売,小売業,-,スタンダード,信用
7615,京都きもの友禅ホールディングス,小売,小売業,-,スタンダード,貸借
7616,コロワイド,小売,小売業,TOPIX Mid400,プライム,貸借
7619,田中商事,商社・卸売,卸売業,-,スタンダード,貸借
7621,うかい,小売,小売業,-,スタンダード,信用
7624,ＮａＩＴＯ,商社・卸売,卸売業,-,スタンダード,信用
7625,グローバルダイニング,小売,小売業,-,スタンダード,貸借
7628,オーハシテクニカ,商社・卸売,卸売業,TOPIX Small 2,プライム,貸借
7630,壱番屋,小売,小売業,TOPIX Small 1,プライム,貸借
7634,星医療酸器,商社・卸売,卸売業,-,スタンダード,信用
7636,ハンズマン,小売,小売業,-,スタンダード,信用
7637,白銅,商社・卸売,卸売業,TOPIX Small 2,プライム,貸借
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,小売,小売業,-,スタンダード,貸借
7640,トップカルチャー,小売,小売業,-,スタンダード,貸借
7643,ダイイチ,小売,小売業,-,スタンダード,信用
7646,ＰＬＡＮＴ,小売,小売業,-,スタンダード,信用
7649,スギホールディングス,小売,小売業,TOPIX Mid400,プライム,貸借
7670,オーウエル,商社・卸売,卸売業,-,スタンダード,信用
7673,ダイコー通産,商社・卸売,卸売業,-,スタンダード,信用
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,小売,小売業,-,グロース,信用
7677,ヤシマキザイ,商社・卸売,卸売業,-,スタンダード,信用
7678,あさくま,小売,小売業,-,スタンダード,貸借
7679,薬王堂ホールディングス,小売,小売業,TOPIX Small 2,プライム,貸借
7680,軽自動車館,小売,小売業,-,TOKYO PRO MARKET,その他
7681,レオクラン,商社・卸売,卸売業,-,スタンダード,信用
7682,浜木綿,小売,小売業,-,スタンダード,信用
7683,ダブルエー,小売,小売業,TOPIX Small 2,プライム,信用
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,商社・卸売,卸売業,-,グロース,信用
7686,ひとまいる,小売,小売業,-,スタンダード,貸借
7687,ミクリード,商社・卸売,卸売業,-,グロース,信用
7689,コパ・コーポレーション,商社・卸売,卸売業,-,グロース,信用
7690,カレント自動車,商社・卸売,卸売業,-,TOKYO PRO MARKET,その他
7691,Ｃ　Ｃｈａｎｎｅｌ,小売,小売業,-,TOKYO PRO MARKET,その他
7692,アースインフィニティ,電気・ガス,電気･ガス業,-,スタンダード,信用
7693,北海道歯科産業,商社・卸売,卸売業,-,TOKYO PRO MARKET,その他
7694,いつも,小売,小売業,-,グロース,信用
7695,交換できるくん,小売,小売業,-,グロース,信用
7698,アイスコ,商社・卸売,卸売業,-,スタンダード,信用
7699,オムニ・プラス・システム・リミテッド,商社・卸売,卸売業,-,グロース,信用
7701,島津製作所,電機・精密,精密機器,TOPIX Mid400,プライム,貸借
7702,ＪＭＳ,電機・精密,精密機器,TOPIX Small 2,スタンダード,貸借
7707,プレシジョン・システム・サイエンス,電機・精密,精密機器,-,グロース,貸借
7709,クボテック,電機・精密,精密機器,-,スタンダード,その他
7711,助川電気工業,電機・精密,精密機器,-,スタンダード,信用
7713,シグマ光機,電機・精密,精密機器,-,スタンダード,信用
7715,長野計器,電機・精密,精密機器,TOPIX Small 2,プライム,貸借
7716,ナカニシ,電機・精密,精密機器,-,スタンダード,貸借
7717,ブイ・テクノロジー,電機・精密,精密機器,TOPIX Small 2,プライム,貸借
7719,東京衡機,電機・精密,精密機器,-,スタンダード,信用
7721,東京計器,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7722,国際計測器,電機・精密,精密機器,-,スタンダード,信用
7723,愛知時計電機,電機・精密,精密機器,TOPIX Small 2,プライム,貸借
7725,インターアクション,電機・精密,精密機器,TOPIX Small 2,プライム,貸借
7726,黒田精工,機械,機械,-,スタンダード,貸借
7727,オーバル,電機・精密,精密機器,-,スタンダード,貸借
7729,東京精密,電機・精密,精密機器,TOPIX Mid400,プライム,貸借
7730,マニー,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7731,ニコン,電機・精密,精密機器,TOPIX Mid400,プライム,貸借
7733,オリンパス,電機・精密,精密機器,TOPIX Large70,プライム,貸借
7734,理研計器,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7735,ＳＣＲＥＥＮホールディングス,電機・精密,電気機器,TOPIX Mid400,プライム,貸借
7740,タムロン,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7741,ＨＯＹＡ,電機・精密,精密機器,TOPIX Core30,プライム,貸借
7743,シード,電機・精密,精密機器,-,スタンダード,貸借
7744,ノーリツ鋼機,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7745,Ａ＆Ｄホロンホールディングス,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7746,岡本硝子,電機・精密,精密機器,-,スタンダード,貸借
7747,朝日インテック,電機・精密,精密機器,TOPIX Mid400,プライム,貸借
7749,メディキット,電機・精密,精密機器,-,スタンダード,信用
7751,キヤノン,電機・精密,電気機器,TOPIX Large70,プライム,貸借
7752,リコー,電機・精密,電気機器,TOPIX Mid400,プライム,貸借
7760,ＩＭＶ,電機・精密,精密機器,-,スタンダード,信用
7762,シチズン時計,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7769,リズム,電機・精密,精密機器,-,プライム,貸借
7771,日本精密,電機・精密,精密機器,-,スタンダード,信用
7774,ジャパン・ティッシュエンジニアリング,電機・精密,精密機器,-,グロース,貸借
7775,大研医器,電機・精密,精密機器,-,スタンダード,信用
7776,セルシード,電機・精密,精密機器,-,グロース,信用
7777,スリー・ディー・マトリックス,電機・精密,精密機器,-,グロース,信用
7779,ＣＹＢＥＲＤＹＮＥ,電機・精密,精密機器,-,グロース,貸借
7780,メニコン,電機・精密,精密機器,TOPIX Small 1,プライム,貸借
7781,平山ホールディングス,電機・精密,精密機器,-,スタンダード,信用
7782,シンシア,電機・精密,精密機器,-,スタンダード,貸借
7791,ドリームベッド,情報通信・サービスその他,その他製品,-,スタンダード,信用
7792,コラントッテ,情報通信・サービスその他,その他製品,-,グロース,信用
7793,イメージ・マジック,情報通信・サービスその他,その他製品,-,グロース,信用
7794,イーディーピー,情報通信・サービスその他,その他製品,-,グロース,信用
7795,ＫＹＯＲＩＴＳＵ,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7800,アミファ,情報通信・サービスその他,その他製品,-,スタンダード,信用
7803,ブシロード,情報通信・サービスその他,その他製品,-,グロース,貸借
7804,ビーアンドピー,情報通信・サービスその他,その他製品,-,スタンダード,信用
7805,プリントネット,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7806,ＭＴＧ,情報通信・サービスその他,その他製品,-,グロース,貸借
7807,幸和製作所,情報通信・サービスその他,その他製品,-,スタンダード,信用
7808,シー・エス・ランバー,情報通信・サービスその他,その他製品,-,スタンダード,信用
7809,壽屋,情報通信・サービスその他,その他製品,-,スタンダード,信用
7810,クロスフォー,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7811,中本パックス,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7812,クレステック,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7813,プラッツ,情報通信・サービスその他,その他製品,-,スタンダード,信用
7814,日本創発グループ,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7815,東京ボード工業,情報通信・サービスその他,その他製品,-,スタンダード,信用
7818,トランザクション,情報通信・サービスその他,その他製品,TOPIX Small 2,プライム,貸借
7819,粧美堂,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7820,ニホンフラッシュ,情報通信・サービスその他,その他製品,TOPIX Small 2,プライム,貸借
7821,前田工繊,情報通信・サービスその他,その他製品,TOPIX Small 1,プライム,貸借
7822,永大産業,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7823,アートネイチャー,情報通信・サービスその他,その他製品,TOPIX Small 2,スタンダード,貸借
7826,フルヤ金属,情報通信・サービスその他,その他製品,TOPIX Small 1,プライム,貸借
7827,オービス,情報通信・サービスその他,その他製品,-,スタンダード,信用
7831,ウイルコホールディングス,情報通信・サービスその他,その他製品,-,スタンダード,信用
7832,バンダイナムコホールディングス,情報通信・サービスその他,その他製品,TOPIX Large70,プライム,貸借
7833,アイフィスジャパン,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7836,アビックス,情報通信・サービスその他,その他製品,-,スタンダード,信用
7837,アールシーコア,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7839,ＳＨＯＥＩ,情報通信・サービスその他,その他製品,TOPIX Small 1,プライム,貸借
7840,フランスベッドホールディングス,情報通信・サービスその他,その他製品,TOPIX Small 2,プライム,貸借
7841,遠藤製作所,情報通信・サービスその他,その他製品,-,スタンダード,信用
7844,マーベラス,情報通信・サービスその他,情報･通信業,TOPIX Small 2,プライム,貸借
7846,パイロットコーポレーション,情報通信・サービスその他,その他製品,TOPIX Mid400,プライム,貸借
7847,グラファイトデザイン,情報通信・サービスその他,その他製品,-,スタンダード,信用
7849,スターツ出版,情報通信・サービスその他,情報･通信業,-,スタンダード,信用
7850,総合商研,情報通信・サービスその他,その他製品,-,スタンダード,信用
7851,カワセコンピュータサプライ,情報通信・サービスその他,その他製品,-,スタンダード,その他
7856,萩原工業,情報通信・サービスその他,その他製品,TOPIX Small 2,プライム,貸借
7857,セキ,情報通信・サービスその他,その他製品,-,スタンダード,信用
7859,アルメディオ,情報通信・サービスその他,その他製品,-,スタンダード,貸借
7860,エイベックス,情報通信・サービスその他,情報･通信業,TOPIX Small 1,プライム,貸借
7863,平賀,情報通信・サービスその他,その他製品,-,スタンダード,信用
